shop1_item1,shop1_item2,shop1_item3,shop1_item4,shop1_item5,shop2_item1,shop2_item2,shop2_item3,shop2_item4,shop2_item5,Holiday
10,6,13,6,9,13,21,10,10,8,1
10,6,13,10,7,11,13,16,9,8,1
10,6,3,4,10,1,35,13,28,1,0
10,6,8,11,7,5,8,14,4,10,1
10,6,7,9,21,14,35,13,26,14,1
10,6,7,16,10,1,1,3,4,4,0
10,6,9,13,7,35,6,15,32,32,0
10,6,8,9,9,10,6,9,12,11,1
10,6,7,5,4,2,18,1,29,14,0
10,6,8,6,15,12,6,7,8,15,1
10,6,12,9,6,9,10,5,18,16,1
10,6,8,9,2,6,12,8,4,4,0
10,7,2,16,9,11,8,5,2,4,0
10,7,10,11,10,8,18,11,6,9,1
10,7,6,7,5,12,9,10,11,11,1
10,7,11,5,13,11,10,32,12,12,1
10,7,33,7,12,18,37,14,25,26,0
10,7,13,7,2,12,11,1,3,8,0
10,7,10,11,8,9,4,6,5,6,1
10,7,6,9,8,11,12,5,4,11,1
10,8,18,18,10,28,28,21,22,13,1
10,8,4,15,9,2,2,3,8,8,0
10,8,22,11,6,1,8,2,3,2,0
10,8,10,11,21,39,15,4,36,12,1
10,8,7,7,8,10,14,9,9,15,1
10,8,12,6,7,11,6,11,7,6,1
10,8,17,38,20,12,10,20,12,10,1
10,8,17,8,10,8,10,14,9,16,1
10,8,32,10,24,52,45,15,67,22,0
10,8,20,6,8,12,6,7,7,9,1
10,8,7,19,9,12,17,11,19,10,1
10,8,19,8,6,17,6,12,7,11,1
10,8,4,4,7,15,12,8,11,11,1
10,8,9,7,10,10,6,12,11,12,1
10,8,14,1,1,2,8,4,3,2,0
10,8,11,14,9,9,10,12,11,15,1
10,8,7,3,8,5,2,2,6,9,0
10,8,5,17,5,1,7,4,6,4,0
10,9,6,7,8,14,14,14,10,11,1
10,9,17,2,1,2,2,1,3,3,0
10,9,13,20,13,13,29,15,27,16,1
10,9,3,3,5,2,4,3,3,1,0
10,9,17,16,17,15,15,12,10,10,1
10,9,6,6,9,10,8,11,14,5,1
10,9,11,13,12,9,17,9,18,38,1
10,9,16,9,24,22,21,6,11,64,1
10,9,32,25,16,22,17,31,17,29,0
10,9,8,8,13,5,9,8,10,7,1
10,9,11,12,9,12,6,13,5,11,1
10,9,5,11,12,4,31,9,8,3,0
10,9,11,12,18,34,27,34,20,26,1
10,9,11,9,7,9,6,20,11,12,1
10,9,17,6,2,2,17,8,5,13,0
10,9,6,12,2,1,1,1,2,6,0
10,9,10,12,22,6,13,21,7,13,1
10,9,9,9,12,5,6,12,7,35,1
10,9,4,14,8,8,2,6,6,2,0
10,9,11,6,9,15,7,16,11,10,1
10,10,8,22,9,12,14,6,16,27,1
10,10,4,6,20,1,5,12,17,9,0
10,10,7,11,15,11,11,11,16,15,1
10,10,29,30,40,13,15,8,7,18,0
10,10,2,1,5,1,3,5,13,3,0
10,10,14,7,11,10,10,9,6,5,1
10,10,12,19,5,1,2,6,14,15,0
10,10,4,5,15,21,8,20,14,6,1
10,10,12,20,11,21,20,7,28,32,1
10,10,9,14,17,10,6,8,9,6,1
10,10,3,2,21,48,35,2,30,10,0
10,11,12,9,11,11,4,12,7,10,1
10,11,12,5,4,3,8,6,1,5,0
10,11,6,7,6,5,12,7,11,10,1
10,11,8,15,8,14,15,16,10,16,1
10,11,5,11,7,5,13,11,5,6,1
10,11,11,13,4,11,8,12,7,12,1
10,11,8,8,10,12,12,6,14,9,1
10,11,1,9,7,4,9,9,3,5,0
10,11,7,9,12,9,4,9,7,9,1
10,11,4,15,13,7,11,12,10,5,1
10,11,4,12,9,7,8,6,6,10,1
10,11,4,6,14,21,8,13,12,11,1
10,11,8,12,13,9,13,13,11,14,1
10,11,14,12,19,13,13,9,5,19,1
10,11,6,8,10,16,10,8,12,13,1
10,11,17,8,13,15,6,10,9,7,1
10,11,12,9,11,9,10,6,12,9,1
10,11,9,8,18,12,6,14,22,19,1
10,11,9,16,13,9,13,21,10,15,1
10,12,8,9,10,8,12,11,11,8,1
10,12,15,11,11,15,9,9,15,16,1
10,12,15,23,8,11,8,15,9,3,0
10,12,8,13,7,3,3,13,16,2,0
10,12,10,5,5,10,8,9,5,6,1
10,12,6,6,4,9,13,4,4,10,1
10,12,29,5,24,33,24,7,13,6,0
10,12,13,16,21,18,4,15,8,15,1
10,12,14,12,36,29,15,5,29,7,0
10,12,5,9,9,17,8,16,14,14,1
10,12,14,8,5,6,8,10,4,6,1
10,13,16,6,5,7,3,7,4,4,0
10,13,9,14,12,11,14,10,10,6,1
10,13,1,3,7,2,2,4,2,6,0
10,13,8,4,5,2,5,5,5,16,0
10,13,6,6,22,32,24,20,14,15,1
10,13,3,1,11,9,16,4,6,2,0
10,13,11,16,12,9,10,7,6,16,1
10,13,17,12,7,9,19,11,6,7,1
10,13,4,3,6,9,21,27,3,1,0
10,14,2,7,3,8,4,5,1,7,0
10,14,16,11,17,10,8,11,12,11,1
10,14,11,6,5,6,10,16,11,13,1
10,14,15,22,16,7,45,24,63,24,1
10,15,41,6,10,16,8,8,11,5,1
10,15,11,4,8,13,7,6,8,9,1
10,15,12,10,14,18,5,8,18,16,1
10,15,8,5,9,8,8,12,8,7,1
10,15,7,9,13,12,11,10,18,11,1
10,15,18,18,7,10,46,32,43,22,1
10,15,19,5,12,14,12,20,6,6,1
10,15,22,11,4,28,6,2,13,14,0
10,16,7,9,26,20,14,18,24,17,1
10,16,11,13,7,9,12,10,9,9,1
10,16,11,9,4,13,7,7,12,9,1
10,16,9,11,14,5,7,9,6,6,1
10,16,13,8,1,9,2,2,1,7,0
10,16,15,11,12,12,10,9,14,11,1
10,16,19,24,26,22,7,9,9,12,1
10,16,44,13,4,19,15,42,10,3,0
10,17,6,22,5,6,9,6,2,1,0
10,17,10,28,11,10,24,38,17,5,0
10,17,12,19,16,30,15,2,7,6,0
10,17,14,5,9,11,14,16,16,20,1
10,17,12,9,29,44,16,13,9,5,1
10,18,27,9,9,13,8,18,10,17,1
10,18,19,22,22,17,16,10,31,9,1
10,19,12,26,15,5,13,14,9,12,1
10,19,2,8,25,29,35,10,10,19,0
10,19,10,11,18,12,10,8,11,9,1
10,19,18,13,24,11,18,28,10,18,1
10,19,23,26,14,34,9,3,33,1,0
10,19,9,10,11,25,14,12,16,18,1
10,19,5,7,17,2,2,4,8,2,0
10,20,10,16,18,14,16,15,9,25,1
10,20,42,13,14,32,14,11,15,9,0
10,20,128,12,24,13,29,17,27,19,1
10,23,18,20,24,13,7,10,12,13,1
10,23,7,32,1,4,1,22,7,2,0
10,24,4,16,8,17,4,14,11,6,1
10,24,16,13,28,22,16,9,16,26,1
10,24,8,8,6,14,23,5,9,2,0
10,25,35,10,17,31,11,26,24,8,0
10,25,19,10,8,13,7,28,10,10,1
10,27,19,27,19,10,24,7,8,15,0
10,27,9,19,6,4,10,20,6,24,0
10,27,14,2,17,8,43,4,9,2,0
10,33,14,21,15,12,18,3,17,14,0
10,33,6,24,10,17,16,9,11,5,1
10,33,11,12,11,7,10,8,13,10,1
10,34,16,10,18,33,26,15,14,24,1
10,36,12,13,1,30,43,52,41,30,0
10,39,35,36,20,38,12,11,13,9,0
10,39,17,10,19,14,6,20,7,25,1
10.294,22.644,9.565,41.282,2.303,40.874,149.921,2.65,23.7,15.018,0
11,1,7,1,1,4,3,4,4,5,0
11,1,4,3,4,1,1,5,2,9,0
11,1,3,4,6,4,13,6,10,2,0
11,1,9,2,1,5,3,4,2,1,0
11,1,6,4,5,8,7,12,3,4,0
11,1,4,10,8,8,5,3,4,1,0
11,1,5,8,5,1,1,8,2,2,0
11,1,14,5,7,3,4,31,37,12,0
11,1,5,1,3,1,1,1,3,3,0
11,1,6,2,25,23,8,12,12,11,0
11,1,9,14,8,6,2,11,3,15,0
11,1,1,4,1,5,1,2,2,2,0
11,1,9,3,1,4,17,7,8,2,0
11,1,2,5,1,1,2,3,2,8,0
11,1,5,3,1,1,3,5,6,8,0
11,2,9,16,4,1,1,4,4,3,0
11,2,8,3,1,3,11,24,16,22,0
11,2,6,4,2,7,4,2,2,2,0
11,2,13,6,11,4,3,7,7,4,0
11,2,6,3,6,4,3,1,2,2,0
11,2,34,28,26,32,29,1,3,2,0
11,2,7,3,11,21,4,17,1,9,0
11,2,2,1,1,4,5,2,6,2,0
11,2,3,2,1,9,2,6,2,5,0
11,2,5,1,3,1,2,9,4,6,0
11,2,2,3,1,6,7,1,4,1,0
11,3,1,2,4,2,2,2,1,1,0
11,3,1,2,1,3,1,3,2,2,0
11,3,12,10,7,11,10,22,2,2,0
11,3,2,4,3,4,4,8,7,4,0
11,3,3,7,2,2,4,5,4,6,0
11,3,1,2,6,1,1,4,1,2,0
11,3,7,22,12,37,10,7,20,8,0
11,3,7,2,20,26,3,12,9,2,0
11,3,5,8,26,2,2,2,25,13,0
11,3,6,1,10,9,4,2,3,1,0
11,4,12,12,7,4,5,8,8,12,1
11,4,8,9,1,13,5,3,1,6,0
11,4,2,1,1,6,9,5,6,5,0
11,4,7,4,5,2,7,5,8,4,0
11,4,2,6,14,17,17,12,8,6,0
11,4,3,7,6,7,1,3,15,3,0
11,4,4,10,4,25,6,1,3,2,0
11,5,50,40,16,58,24,25,23,23,0
11,5,10,4,1,2,4,3,8,4,0
11,5,14,4,5,16,3,11,10,4,0
11,5,8,5,11,6,2,5,8,3,0
11,5,6,9,13,12,6,7,8,8,1
11,5,5,8,8,11,4,13,12,18,1
11,5,41,39,28,35,20,37,51,11,0
11,5,1,7,11,24,10,3,4,7,0
11,5,2,30,4,25,10,4,3,3,0
11,5,1,4,1,36,15,19,22,7,0
11,6,1,7,3,8,12,7,6,1,0
11,6,9,10,9,6,19,19,8,16,1
11,6,12,11,13,7,12,9,10,12,1
11,6,11,9,9,3,12,7,12,8,0
11,6,21,9,19,21,3,3,1,2,0
11,6,27,17,12,14,8,9,26,6,1
11,6,10,25,10,5,4,8,15,5,0
11,6,10,10,12,5,8,6,9,15,1
11,6,11,3,2,1,1,8,4,2,0
11,6,4,7,12,13,16,21,4,2,0
11,6,7,6,5,12,1,8,2,11,0
11,7,8,9,11,13,8,11,9,4,1
11,7,6,12,8,8,4,17,6,9,1
11,7,19,23,18,19,16,28,10,17,1
11,7,6,3,9,8,30,1,3,3,0
11,7,10,15,13,7,7,6,12,10,1
11,7,9,23,18,16,14,8,7,26,1
11,7,12,10,13,12,12,11,16,11,1
11,7,9,12,7,5,7,12,15,18,1
11,7,12,15,10,11,9,22,15,14,1
11,7,13,5,9,9,6,12,8,11,1
11,7,5,11,8,8,8,9,6,12,1
11,7,8,5,19,6,9,5,5,10,0
11,7,9,2,10,31,6,35,4,5,0
11,7,6,10,4,7,10,5,9,4,1
11,7,6,13,14,23,29,22,49,10,1
11,7,7,13,12,4,11,8,9,4,1
11,7,10,11,8,4,4,4,2,7,0
11,8,14,9,8,10,9,17,7,15,1
11,8,9,7,6,11,10,7,8,10,1
11,8,12,8,16,8,19,9,16,19,1
11,8,16,10,9,7,13,4,6,5,1
11,8,10,4,9,11,11,8,10,15,1
11,8,11,4,13,6,9,5,13,5,1
11,8,11,13,10,10,10,10,8,12,1
11,8,8,12,12,9,7,6,5,6,1
11,8,13,14,21,17,10,10,38,10,1
11,8,22,14,19,13,10,13,14,10,1
11,8,8,8,6,10,8,8,14,11,1
11,8,6,11,4,8,10,12,4,15,1
11,8,12,18,7,11,8,15,11,12,1
11,8,9,6,11,5,19,7,11,5,1
11,8,1,8,9,4,11,11,40,15,0
11,8,9,13,11,5,14,11,13,6,1
11,8,8,8,11,9,11,10,9,12,1
11,8,1,4,22,4,3,10,7,18,0
11,8,10,5,8,12,5,16,13,16,1
11,8,5,14,13,18,8,6,12,13,1
11,9,9,15,21,4,12,1,6,2,0
11,9,3,12,5,3,15,12,2,2,0
11,9,7,10,7,5,10,9,5,18,1
11,9,12,11,11,16,9,14,10,13,1
11,9,9,13,4,5,33,39,35,19,0
11,9,1,6,5,2,4,4,4,4,0
11,9,11,5,8,9,10,10,7,12,1
11,9,30,20,7,15,24,32,5,17,1
11,9,33,4,20,16,30,14,23,11,1
11,9,28,33,39,26,29,10,40,30,1
11,9,10,14,8,12,13,11,12,13,1
11,9,6,6,5,6,11,12,8,11,1
11,9,14,19,10,12,5,10,14,4,1
11,9,16,8,1,6,4,3,1,4,0
11,9,7,11,12,10,4,10,7,8,1
11,9,8,3,10,5,1,4,3,7,0
11,9,18,9,9,6,3,13,8,5,0
11,10,10,20,43,16,26,23,16,21,1
11,10,11,24,20,28,28,12,35,14,1
11,10,22,4,1,6,5,1,6,4,0
11,10,1,4,7,2,1,2,2,9,0
11,10,10,13,5,8,10,12,10,14,1
11,10,7,15,6,10,14,12,5,16,1
11,10,7,3,14,4,3,9,1,9,0
11,11,10,11,10,13,21,7,6,13,1
11,11,8,10,10,12,7,12,12,22,1
11,11,8,5,6,6,6,7,8,8,1
11,11,12,11,20,12,15,9,7,13,1
11,11,8,12,7,11,6,9,11,8,1
11,11,11,9,9,9,11,13,11,11,1
11,11,42,31,30,33,4,19,17,10,1
11,11,8,14,12,10,13,4,13,11,1
11,11,3,2,6,9,9,3,3,8,0
11,11,13,5,5,12,11,9,18,14,0
11,11,21,11,19,13,12,10,11,12,1
11,11,13,9,11,28,13,18,21,13,1
11,11,10,8,11,10,12,14,9,9,1
11,11,6,15,12,22,17,1,20,38,0
11,11,34,22,11,9,12,8,95,59,1
11,11,7,12,9,4,11,9,10,11,1
11,11,9,2,5,3,3,1,2,3,0
11,11,11,17,19,27,19,6,21,7,1
11,11,7,3,4,3,1,7,8,6,0
11,11,9,10,10,17,15,16,7,11,1
11,11,9,18,11,45,8,26,23,15,1
11,11,10,13,6,10,7,8,14,11,1
11,12,12,11,10,9,21,8,6,11,1
11,12,11,11,9,8,13,13,16,10,1
11,12,6,12,9,7,11,11,10,8,1
11,12,18,11,15,19,9,17,20,17,1
11,12,11,10,7,13,12,9,6,7,1
11,12,9,8,9,11,10,15,12,13,1
11,12,15,23,15,3,10,87,8,104,0
11,12,19,16,13,4,5,14,11,7,1
11,12,7,10,11,10,10,6,7,11,1
11,12,7,15,10,9,4,17,14,16,1
11,13,20,8,2,12,9,14,9,8,0
11,13,8,9,12,30,22,11,14,17,1
11,13,11,10,25,16,20,15,13,18,1
11,13,5,16,2,6,1,4,2,2,0
11,13,9,12,10,9,12,9,9,10,1
11,13,8,12,10,26,36,11,8,41,1
11,13,41,19,9,16,12,11,12,26,1
11,13,22,8,8,42,22,47,28,17,1
11,13,28,55,17,17,64,21,10,35,1
11,13,12,6,11,10,9,8,10,5,1
11,13,9,6,5,10,7,19,6,13,1
11,13,10,12,15,5,14,7,15,10,1
11,14,1,3,14,4,8,2,5,14,0
11,14,27,16,62,52,16,80,18,17,1
11,14,38,13,17,24,41,24,12,34,1
11,14,7,15,7,10,11,9,12,21,1
11,14,20,27,17,19,14,8,23,12,1
11,14,10,9,9,14,1,7,5,25,0
11,14,5,12,18,22,11,16,20,17,1
11,15,13,12,10,13,16,9,12,9,1
11,15,6,2,3,5,18,17,18,20,0
11,15,8,7,5,27,2,12,12,10,0
11,15,16,14,20,12,21,16,8,27,1
11,16,9,11,19,8,11,6,8,14,1
11,16,9,2,10,2,1,1,4,17,0
11,16,16,13,18,11,7,13,20,7,1
11,16,8,15,9,13,8,11,4,13,1
11,16,8,21,8,15,9,11,7,18,1
11,17,18,14,1,17,11,4,6,64,0
11,17,9,18,9,12,20,18,17,12,1
11,17,3,8,5,11,6,1,4,3,0
11,18,10,8,9,13,14,12,16,14,1
11,18,18,27,12,10,9,10,10,7,0
11,18,10,9,17,9,16,20,9,11,1
11,18,11,12,14,13,8,12,17,13,1
11,18,14,11,10,14,32,38,27,49,1
11,18,11,72,19,52,32,13,7,43,1
11,18,7,3,2,3,2,8,2,5,0
11,18,17,13,11,10,10,11,11,7,1
11,19,7,12,13,10,7,28,7,1,0
11,20,12,6,16,10,7,18,6,8,1
11,20,23,13,47,19,57,44,19,17,1
11,22,16,33,19,15,8,48,45,40,1
11,22,12,19,8,16,5,1,2,2,0
11,24,7,14,14,10,15,22,9,21,0
11,25,10,11,6,8,2,5,10,9,0
11,25,8,19,9,19,21,6,10,14,1
11,25,1,12,9,7,8,2,6,7,0
11,26,9,22,9,13,5,8,9,16,1
11,27,19,14,31,12,41.512,51.794,145.003,41.341,1
11,27,32,10,6,2,19,36,56,29,0
11,31,28,29,32,34,8,31,28,23,1
11,31,13,8,8,23,1,3,26,10,0
11,32,10,13,30,4,11,9,10,13,1
11,33,37,46,27,39,25,21,19,21,1
11,34,35,9,2,2,22,19,16,8,0
11,35,21,30,11,20,14,37,21,17,1
11,35,22,8,11,6,17,16,11,14,1
11,39,24,10,15,6,13,10,24,21,1
11,40,7,14,39,16,12,32,10,29,1
11,41,16,20,20,36,23,9,12,5,0
11,41,34,35,45,14,17,13,45,1,0
11,74,25,13,8,23,47,84,23,34,1
11.606,30.497,14.371,30.082,11.403,40.629,4.915,13.385,15.638,36.744,0
12,1,11,9,7,25,3,36,2,11,0
12,1,3,5,12,6,3,3,5,3,0
12,2,2,4,9,8,13,12,11,6,0
12,2,1,11,6,9,7,7,1,10,0
12,2,6,8,1,2,1,1,2,2,0
12,2,1,3,1,1,4,4,3,7,0
12,2,9,2,5,3,4,4,2,6,0
12,2,6,3,1,9,15,12,7,2,0
12,2,3,7,4,3,18,1,1,6,0
12,3,2,2,4,2,2,1,5,3,0
12,3,7,1,1,11,3,3,3,1,0
12,3,2,8,11,9,4,7,7,9,0
12,3,2,3,2,3,3,2,1,3,0
12,3,7,2,5,2,12,3,7,9,0
12,4,9,27,24,9,18,20,18,26,1
12,4,9,8,12,29,11,11,24,23,1
12,4,49,66,44,53,42,13,35,6,0
12,4,3,11,7,10,5,6,4,1,0
12,4,9,5,6,9,5,4,10,11,1
12,4,25,13,10,3,1,3,3,4,0
12,4,23,14,6,14,8,8,8,8,1
12,4,2,5,4,21,8,5,8,3,0
12,5,50,34,37,35,13,24,21,6,1
12,5,9,5,9,4,12,14,8,5,1
12,5,1,30,11,2,8,3,13,15,0
12,5,3,1,6,13,7,4,4,4,0
12,5,17,5,12,32,12,11,8,9,1
12,5,8,7,1,2,2,2,3,8,0
12,5,3,10,1,1,8,4,4,5,0
12,5,25,13,54,30,21,47,14,40,1
12,5,13,7,20,10,8,15,17,5,0
12,5,12,2,7,17,9,15,15,7,0
12,5,6,16,11,15,14,11,16,10,1
12,5,15,10,10,14,13,9,9,11,1
12,5,3,9,4,7,3,5,23,3,0
12,6,7,18,13,7,26,15,6,16,0
12,6,62,114,3,3,10,2,3,4,0
12,6,20,5,8,24,26,16,35,5,0
12,6,3,4,10,6,11,15,7,3,0
12,6,7,10,10,10,12,9,28,6,1
12,6,10,14,7,7,15,4,8,16,1
12,6,1,4,6,10,15,11,15,5,0
12,6,22,21,16,24,23,9,12,8,1
12,6,17,31,13,6,11,12,13,12,1
12,6,12,7,6,7,6,9,5,9,1
12,6,1,5,2,5,14,14,13,24,0
12,6,8,8,11,15,6,18,14,10,1
12,7,11,11,9,22,11,21,19,16,1
12,7,14,8,11,13,8,7,5,9,1
12,7,11,10,12,10,9,6,11,6,1
12,7,7,13,14,6,5,11,8,8,1
12,7,14,9,14,9,16,4,22,12,0
12,7,6,5,5,9,5,8,4,14,0
12,7,7,10,8,8,9,6,8,7,1
12,7,16,2,12,11,28,15,21,26,0
12,7,8,6,8,7,4,6,8,11,1
12,7,5,10,6,10,10,7,5,11,1
12,7,8,1,4,4,1,1,1,1,0
12,7,4,4,1,7,6,21,9,9,0
12,7,9,5,11,8,12,11,12,14,1
12,7,14,17,24,14,8,9,7,11,1
12,8,6,5,1,1,9,10,4,7,0
12,8,7,1,3,2,4,3,5,4,0
12,8,6,11,11,11,10,11,9,9,1
12,8,30,23,42,10,22,14,10,18,1
12,8,18,11,19,12,10,11,16,37,0
12,8,4,10,12,26,20,13,4,4,0
12,8,5,12,15,5,6,5,16,14,1
12,8,31,4,13,28,20,8,1,14,0
12,8,4,16,7,17,30,51,49,38,0
12,8,12,5,11,12,7,8,4,4,1
12,8,6,5,15,7,2,12,5,1,0
12,8,8,14,7,7,10,11,15,16,1
12,8,23,9,4,3,5,6,2,4,0
12,8,18,12,11,9,10,10,17,12,1
12,8,9,8,7,11,12,11,12,16,1
12,8,14,2,20,10,2,2,4,5,0
12,9,13,12,20,3,4,18,8,11,0
12,9,5,19,8,12,16,9,10,17,1
12,9,2,3,3,1,8,6,1,1,0
12,9,11,11,8,15,6,15,8,8,1
12,9,16,9,9,4,11,7,12,13,1
12,9,12,11,8,5,8,6,12,10,1
12,9,18,8,6,17,11,12,6,9,1
12,9,21,49,37,33,10,7,13,17,1
12,9,4,10,6,9,11,3,4,16,0
12,9,28,18,26,23,22,21,41,9,1
12,9,9,13,11,7,10,9,8,7,1
12,9,13,9,7,5,7,38,6,17,1
12,9,7,6,11,13,9,11,16,11,1
12,9,16,8,7,9,10,10,13,11,1
12,9,9,7,9,4,7,5,7,7,1
12,9,9,12,8,13,14,7,14,14,1
12,10,10,16,11,15,8,7,12,7,1
12,10,7,6,10,10,5,7,8,7,1
12,10,6,13,9,28,6,5,8,9,1
12,10,12,7,6,7,10,17,14,7,1
12,10,13,8,12,9,16,11,7,16,1
12,10,14,8,16,11,15,15,10,19,1
12,10,12,21,11,14,9,8,10,12,1
12,10,14,29,9,10,14,11,11,7,1
12,10,14,1,15,6,12,7,8,9,0
12,10,13,13,9,11,27,17,18,22,1
12,10,12,17,11,10,7,21,23,18,1
12,10,13,18,13,12,9,20,8,12,1
12,11,9,12,10,9,9,6,11,9,1
12,11,7,4,6,10,10,1,3,7,0
12,11,7,12,5,9,9,14,6,21,1
12,11,15,12,14,37,16,24,19,33,1
12,11,10,10,13,13,14,7,7,13,1
12,11,10,8,22,4,10,11,8,10,1
12,11,24,24,11,7,9,8,18,7,1
12,11,15,11,14,12,23,13,6,9,1
12,11,12,8,8,6,6,10,12,11,1
12,11,5,5,19,13,15,20,21,19,1
12,11,8,8,8,9,7,9,6,4,1
12,12,11,6,9,6,7,14,10,9,1
12,12,2,4,18,41,5,18,10,13,0
12,12,10,6,10,10,8,7,13,21,1
12,12,5,13,16,33,21,36,16,11,1
12,12,18,15,6,13,15,8,11,6,1
12,12,6,6,11,13,8,11,10,12,1
12,12,4,6,9,11,5,9,8,8,1
12,12,5,4,13,14,11,8,11,11,1
12,12,7,5,11,12,10,7,14,10,1
12,13,13,12,22,18,10,12,12,13,1
12,13,10,8,11,9,7,9,7,10,1
12,13,15,11,8,11,11,13,4,14,1
12,13,22,2,20,2,12,4,4,6,0
12,13,15,28,27,15,12,9,10,30,0
12,13,4,14,20,5,17,10,12,14,1
12,13,14,16,2,12,9,20,3,9,0
12,13,1,8,3,2,21,5,6,7,0
12,13,10,8,9,12,10,7,7,9,1
12,13,8,6,10,9,15,7,6,9,1
12,13,10,11,9,9,7,9,10,15,1
12,13,7,5,11,10,9,9,9,6,1
12,13,18,9,6,5,9,12,10,15,1
12,14,9,8,13,13,10,13,20,12,1
12,14,8,13,4,5,3,2,2,4,0
12,14,8,14,14,14,18,13,12,10,1
12,14,8,12,11,9,6,10,11,8,1
12,15,12,4,33,18,12,13,12,6,1
12,15,12,13,8,10,7,7,11,11,1
12,15,9,8,11,13,8,13,12,10,1
12,15,18,12,13,17,9,10,10,6,1
12,15,18,13,14,25,8,9,14,12,1
12,15,9,16,11,8,13,7,9,10,1
12,15,8,10,8,11,11,8,6,7,1
12,15,6,10,14,25,7,11,6,11,1
12,16,12,8,6,10,6,7,4,4,1
12,16,5,15,16,6,26,10,11,15,1
12,16,2,2,3,8,8,3,7,2,0
12,16,9,15,10,7,8,8,8,9,1
12,16,10,21,21,25,7,22,12,17,0
12,16,36,18,11,9,24,27,22,29,1
12,16,7,9,11,13,12,9,17,9,0
12,17,7,9,3,3,1,8,12,4,0
12,17,8,13,8,9,11,13,9,8,1
12,17,6,7,7,13,7,9,4,13,0
12,17,12,13,13,17,20,9,9,11,1
12,17,18,10,11,10,32,25,14,6,1
12,17,12,14,9,26,13,9,10,11,1
12,17,12,15,4,8,22,13,9,12,1
12,17,13,12,20,13,11,7,9,6,1
12,18,1,4,7,1,1,3,5,2,0
12,18,6,2,7,1,5,6,11,7,0
12,18,6,10,14,8,11,12,14,9,1
12,18,11,19,15,7,8,18,6,8,1
12,19,9,10,4,4,5,8,7,15,0
12,19,8,7,6,4,47,2,3,2,0
12,19,14,13,15,11,6,12,8,4,1
12,20,14,23,11,14,12,23,19,16,1
12,20,13,11,12,6,15,8,9,4,1
12,21,5,13,16,11,27,12,27,24,1
12,21,50,19,27,29,23,30,22,12,1
12,21,24,9,28,12,11,5,9,3,0
12,21,8,6,5,3,6,9,5,6,0
12,22,15,32,20,5,14,8,10,12,0
12,23,35,30,37,21,12,24,16,3,0
12,24,16,16,22,14,32,13,9,21,1
12,24,13,17,10,12,11,8,15,14,1
12,24,12,14,18,10,10,6,11,10,1
12,24,16,29,31,13,27,38,20,5,1
12,25,16,10,7,10,5,4,11,7,1
12,25,8,17,13,10,2,13,2,4,0
12,28,17,9,12,9,12,7,19,14,1
12,29,26,10,16,13,18,10,5,34,1
12,31,17,3,16,3,51,41,54,52,0
12,37,36,15,8,12,25,12,10,29,1
12,37.541,12.797,142.906,44.329,71.247,15.662,30.256,10.559,12.106,0
12,69,6,20,101,31,52,26,48,11,1
13,1,5,2,2,10,15,2,4,14,0
13,1,5,1,2,1,1,3,3,1,0
13,1,4,7,2,6,7,2,4,3,0
13,2,5,1,2,2,3,2,2,4,0
13,2,2,1,1,2,9,21,2,5,0
13,2,6,7,1,19,4,11,8,10,0
13,2,2,14,12,9,15,3,5,2,0
13,2,11,9,8,5,2,2,2,1,0
13,2,4,3,7,5,11,12,5,3,0
13,3,5,2,13,40,1,3,14,5,0
13,3,4,10,4,23,9,1,8,3,0
13,4,1,2,4,5,8,13,4,3,0
13,4,1,8,2,3,4,4,7,1,0
13,4,3,7,6,12,21,5,17,20,0
13,4,8,8,9,3,4,2,2,5,0
13,4,11,6,13,9,4,12,11,12,1
13,4,2,6,14,6,11,9,9,14,0
13,5,6,10,11,11,8,10,9,9,1
13,5,10,11,9,14,8,14,16,23,1
13,5,9,44,14,13,26,13,19,9,1
13,5,14,3,3,7,20,15,20,9,0
13,5,6,4,1,3,3,2,3,25,0
13,5,5,15,6,8,13,7,7,5,1
13,6,10,8,28,29,11,26,45,41,1
13,6,10,9,8,9,9,19,8,9,1
13,6,28,22,24,15,18,10,25,7,1
13,6,28,3,5,5,6,12,14,10,0
13,6,9,9,6,9,15,10,11,7,1
13,6,2,15,13,20,8,15,6,14,0
13,6,9,14,13,5,4,11,12,11,1
13,6,9,12,13,9,8,14,19,9,1
13,7,1,1,5,2,1,12,3,1,0
13,7,9,7,10,22,12,13,12,8,1
13,7,22,18,28,20,18,9,16,14,1
13,7,7,21,27,4,10,8,200,13,0
13,7,53,4,8,17,3,4,40,10,0
13,7,1,5,6,8,6,9,5,35,0
13,7,2,5,14,8,5,11,1,1,0
13,8,10,4,9,7,11,6,15,12,1
13,8,4,2,18,19,10,18,4,1,0
13,8,11,13,11,11,26,10,12,13,1
13,8,6,12,13,12,7,1,2,5,0
13,8,13,16,22,6,19,14,13,12,1
13,8,26,36,17,21,5,59,12,12,0
13,8,4,12,13,11,12,13,8,11,1
13,9,16,12,9,19,31,17,11,24,1
13,9,18,12,10,25,14,37,19,11,1
13,9,11,10,10,11,8,11,12,5,1
13,9,5,5,12,11,8,12,5,10,1
13,9,13,16,10,21,17,14,21,10,1
13,9,16,16,14,10,14,21,15,8,1
13,9,6,9,11,7,9,7,6,9,1
13,9,3,3,3,41,45,18,63,13,0
